cycle no,1 Ascending aorta [mmHg],2 Aortic arch I [mmHg],3 Brachiocephalic [mmHg],4 R. subclavian I [mmHg],5 R. com. carotid [mmHg],6 R. vertebral [mmHg],7 R. subclavian II [mmHg],8 R. radius [mmHg],9 R. ulnar I [mmHg],10 Aortic arch II [mmHg],11 L. com. carotid [mmHg],12 Thoracic aorta I [mmHg],13 Thoracic aorta II [mmHg],14 Intercoastals [mmHg],15 L. subclavian I [mmHg],16 L. vertebral [mmHg],17 L. subclavian II [mmHg],18 L. ulnar I [mmHg],19 L. radius [mmHg],20 Celiac I [mmHg],21 Celiac II [mmHg],22 Hepatic [mmHg],23 Splenic [mmHg],24 Gastric [mmHg],25 Abdominal aorta I [mmHg],26 Sup. mesenteric [mmHg],27 Abdominal aorta II [mmHg],28 R. renal [mmHg],29 Abdominal aorta III [mmHg],30 L. renal [mmHg],31 Abdominal aorta IV [mmHg],32 Inf. mesenteric [mmHg],33 Abdominal aorta V [mmHg],34 R. com. iliac [mmHg],35 R. ext. iliac [mmHg],36 R. int. iliac [mmHg],37 R. deep femoral [mmHg],38 R. femoral [mmHg],39 R. ext. carotid I [mmHg],40 L. int. carotid I [mmHg],41 R. post. tibial [mmHg],42 R. ant. tibial [mmHg],43 R. interosseous [mmHg],44 R. ulnar II [mmHg],45 L. ulnar II [mmHg],46 L. interosseous [mmHg],47 R. int. carotid I [mmHg],48 L. ext. carotid I [mmHg],49 L. com. iliac [mmHg],50 L. ext. iliac [mmHg],51 L. int. iliac [mmHg],52 L. deep femoral [mmHg],53 L. femoral [mmHg],54 L. post. tibial [mmHg],55 L. ant. tibial [mmHg],56 Basilar [mmHg],57 R. PCA I [mmHg],58 R. PCA II [mmHg],59 R. PCoA [mmHg],60 R. int. carotid II [mmHg],61 R. MCA [mmHg],62 R. ACA I [mmHg],63 R. ACA II [mmHg],64 ACoA [mmHg],65 L. ACA II [mmHg],66 L. ACA I [mmHg],67 L. MCA [mmHg],68 L. int. carotid II [mmHg],69 L. PCoA [mmHg],70 L. PCA II [mmHg],71 L. PCA I [mmHg],72 L. ext. carotid II [mmHg],73 R. ext. carotid II [mmHg],74 L. sup. thy. asc. ph. lyng. fac. occ. [mmHg],75 R. sup. thy. asc. ph. lyng. fac. occ. [mmHg],76 L. superf. temp. [mmHg],77 R. superf. temp. [mmHg],78 L. maxillary [mmHg],79 R. maxillary [mmHg],80 L. superf. temp. fron. bran. [mmHg],81 R. superf. temp. fron. bran. [mmHg],82 L. superf. temp. pari. bran. [mmHg],83 R. superf. temp. pari. bran. [mmHg]
30,102.40027759501079,102.39642014382281,102.43455842648449,102.4086870271116,102.29244103684144,101.43080417687192,101.72804908257913,96.27582313417554,99.27208492871168,102.38506070497147,102.24840006640349,102.36930302423382,102.32779034260592,102.1374729959312,102.39989680372388,101.03556645305541,101.71818931406415,99.26588678708615,96.27138523440381,102.22568971168316,102.15990598522457,102.14904314491541,101.59260872331575,101.70677209561956,102.28234188325037,102.19791047441097,102.28889342277917,102.05425894803102,102.30138984173124,102.04703415883908,102.28638536673206,102.12803044265782,102.2183602566001,102.11614278958928,101.86293744182925,101.65469453632728,100.05506352722395,100.11497238923388,102.3017733373119,98.63651147831362,96.48649746588474,94.89981413630511,98.26502389925764,97.39837846600204,97.39352792701195,98.26036859701713,98.61012135337792,102.203591781527,102.11614278958928,101.86293744182925,101.65469453632728,100.05506352722395,100.11497238923388,96.48649746588474,94.89981413630511,98.46521191423598,96.8880681115431,94.16132972075336,96.08185522487484,94.61516072268768,92.93895033650003,93.58246589265931,92.33959504948031,92.62137921425702,91.19175357012949,93.84827513752991,92.56241344770312,94.51769723742662,96.26897929053656,96.13178189041858,97.3097002514166,101.88755142455322,101.95652780297391,98.00423791650445,98.07013994254429,100.9814110169964,101.049698555215,97.99559856998603,98.06151334584305,97.49029380483519,97.55578683414247,97.46507736743455,97.53054910205279
31,101.91874400940432,101.91488108998513,101.95314484006484,101.92718172774788,101.80983041189558,100.9438006094276,101.24448449049491,95.77451833747075,98.77951202917728,101.90347424053006,101.76570157374243,101.88763557789744,101.8458787064464,101.65427777913305,101.91828971972149,100.54548725034606,101.2345443539451,98.77326064725783,95.77004304299453,101.74297264276284,101.67679297736181,101.66585622175423,101.10613107044135,101.2211138244487,101.80012546023843,101.71489266733171,101.80669555682015,101.57034334890393,101.81926627687788,101.56308727773994,101.80424602599372,101.64483349448658,101.73592627756278,101.63325228650905,101.37922427511116,101.16949745328017,99.56321874747519,99.62633737115941,101.81974611440295,98.13243359217083,95.98586037879166,94.39648657706871,97.76844607372394,96.89931652571609,96.89442714742972,97.76374814281635,98.10623394486187,101.72152746473971,101.63325228650905,101.37922427511116,101.16949745328017,99.56321874747519,99.62633737115941,95.98586037879166,94.39648657706871,97.95820548473789,96.37063008551279,93.63571250026193,95.56614318361474,94.08278076333033,92.3907080659995,93.04869203605409,91.8022371235982,92.08528875377404,90.64816650655804,93.31433072807337,92.02041251533282,93.98911999871171,95.75362487662022,95.61249799055072,96.79726244270127,101.40423281435082,101.47341104006667,97.51603490265562,97.5820869437085,100.49540115090123,100.56387510013636,97.50623993129999,97.57230247150532,96.99515639611656,97.06077711511729,96.96991378362509,97.03551289108287
32,101.45217829013318,101.4482891540312,101.48691825373385,101.46084851677699,101.34389710589244,100.47921530003455,100.7755943743832,95.29295651543873,98.30388045507209,101.43681593812947,101.2997520061295,101.42089818261724,101.37895775939043,101.18726315102299,101.45190812978257,100.08161924992491,100.76563042295211,98.29762159926725,95.28847829228424,101.27580087169831,101.20968587288122,101.19890730055018,100.63755332791277,100.75308957415524,101.33305385896838,101.24779485830628,101.33972910306677,101.10270410325197,101.35239554742736,101.09541411753479,101.33729136156394,101.17747996357484,101.26864221360086,101.16559228036168,100.91083835194965,100.70116038773276,99.0905751475281,99.15259637364835,101.35378855047982,97.67427912049247,95.50455757685522,93.9128287626644,97.291408378579,96.42030156795049,96.41540709581349,97.28670890109991,97.64776851440608,101.25581857861172,101.16559228036168,100.91083835194965,100.70116038773276,99.0905751475281,99.15259637364835,95.50455757685522,93.9128287626644,97.49971475468517,95.91455705588797,93.19025959157378,95.11300282630276,93.63283102827117,91.94573590465943,92.60121558042104,91.35689066067326,91.63818851118693,90.20489716878167,92.86274827474115,91.57946372130499,93.54141030470183,95.30024598769583,95.15899952753787,96.3416425377055,100.93733567174851,101.00642974472645,97.04679064006693,97.11275564057514,100.02636834694313,100.0947579837152,97.03567180099657,97.10164694988948,96.52070439214607,96.58624424180167,96.495435851482,96.56095403579836
33,101.04735964065382,101.04347581222102,101.08216130057247,101.05600284228181,100.93777382016174,100.06759652424675,100.37003061525432,94.88244642484614,97.8954773177772,101.03198171239475,100.89355484360455,101.0160367999768,100.97398164831013,100.78187412570033,101.04700644914988,99.66650747187785,100.36001743606971,97.88918980563292,94.8779501565756,100.87049525194149,100.80432490617292,100.79353918951443,100.23074412194242,100.34671671464126,100.92795046216125,100.842416919277,100.93468323884568,100.69692624075547,100.94741365768179,100.68962252734762,100.9323280956357,100.77206926246362,100.86355881177293,100.760316232961,100.50526626050448,100.29512059422439,98.68188925587997,98.7449543792908,100.94826638256778,97.2420294990645,95.09259190680659,93.50020602309931,96.88218627406897,96.01054453251434,96.00563124134338,96.87746616090416,97.21577858108398,100.850238029105,100.760316232961,100.50526626050448,100.29512059422439,98.68188925587997,98.7449543792908,95.09259190680659,93.50020602309931,97.06465280252208,95.46729919792419,92.73155556727498,94.66634289806807,93.16720455554099,91.46154848941659,92.13338533017678,90.88438944594846,91.16727952426811,89.7247287034407,92.39552488349595,91.10056435777396,93.07911225949798,94.85407093175118,94.7096767247159,95.89991199433507,100.53117482123356,100.60049407946751,96.64148533864469,96.70763596834838,99.61940877554962,99.68801122303576,96.62951079138975,96.6956693996389,96.11230908831894,96.1780160235957,96.08704325021846,96.15272828059875
34,100.69584735311089,100.69194385142858,100.73089586878008,100.70468474691495,100.58663588872082,99.71701719717043,100.01735069916838,94.5256503229472,97.53989221096171,100.6803943716056,100.54238780783001,100.66437275685293,100.62214008540862,100.43000542226285,100.69560894431298,99.31612908592955,100.00728303622414,97.53356480078601,94.52112047678004,100.51843164867826,100.45231913558494,100.44158788656691,99.87780920631315,99.99412611736106,100.57594304343918,100.49034093287321,100.58272424859463,100.34454118755845,100.59551192828508,100.33720679909098,100.580348796878,100.41975398247412,100.5113202200623,100.40780613202311,100.15229385619695,99.94224883506267,98.32672522716413,98.38881231309124,100.59718260108616,96.8943146901987,94.73263136082997,93.1395705741048,96.52601656486866,95.65409696639429,95.64914763057031,96.52126167359687,96.86779921924496,100.49931784060686,100.40780613202311,100.15229385619695,99.94224883506267,98.32672522716413,98.38881231309124,94.73263136082997,93.1395705741048,96.71654112715453,95.11986377254901,92.39012213315367,94.32104842023489,92.82272086818811,91.11954960366984,91.78995689646952,90.54185997567457,90.82373319094407,89.38271264770604,92.04949362684783,90.76171168450458,92.73658740196842,94.50875213096445,94.36382904197933,95.55330419405423,100.17960059298355,100.24889679624401,96.29100882308973,96.35713923553102,99.26690557786205,99.33548652251592,96.278036550342,96.34417500956523,95.75849152320932,95.82418581046373,95.73322754499975,95.79889991641234
35,100.42053166229661,100.41663933066282,100.45559116031853,100.42931097294304,100.31012662788078,99.43540586103967,99.74224894269827,94.25461561789862,97.26640271242756,100.40509020733182,100.2658284744067,100.38908134028439,100.3468397722893,100.1549249444869,100.42021983548379,99.03145287246338,99.7321619443486,97.26006813933273,94.2500837023246,100.24317014799514,100.17722805803204,100.16653314608531,99.60277443277944,99.71919614751009,100.30065416801632,100.21516652555287,100.30750591013336,100.06936318053793,100.32033797546191,100.06202902867545,100.30521166882465,100.14464641106905,100.23619797563522,100.13269695041163,99.87727943671592,99.66750201521609,98.05238109989831,98.11393034820757,100.32116708833392,96.59389008194862,94.45909573812547,92.86675643861776,96.25387635802524,95.382748544756,95.37779694617454,96.24911903543219,96.56763193303988,100.22324099586903,100.13269695041163,99.87727943671592,99.66750201521609,98.05238109989831,98.11393034820757,94.45909573812547,92.86675643861776,96.41394903530289,94.80636721961257,92.06538520080382,94.00731189152562,92.49228406109397,90.7724765104802,91.45726684926036,90.20475126081318,90.48809969887695,89.03853716502987,91.7177906777362,90.4182732230027,92.40851432550157,94.19548174239995,94.04856963725597,95.24458379280406,99.9034821394659,99.972974038472,96.01911083906838,96.08541306522692,98.99133361918929,99.06010232432536,96.00565061581305,96.07195922445543,95.48657499603696,95.55242875799082,95.46133079048019,95.52716249366833
36,100.2113268745118,100.20742298045522,100.2465247494365,100.22023685626291,100.10105744904347,99.22628981018973,99.53283748724687,94.04725238062187,97.05707378470404,100.19583661046244,100.05672771450584,100.17976799711481,100.13738855463282,99.9454931291364,100.21106244833956,98.8221724983724,99.52268742634581,97.05068670448999,94.04267415278005,100.03355964083951,99.96765874330623,99.9569417637031,99.39280440882067,99.5093685670691,100.09106094094902,100.00549134648027,100.09791524428704,99.85958794443141,100.11076851213659,99.85223133624098,100.09558410684909,99.93479015557085,100.02640764214178,99.92275551527624,99.66713383795155,99.45746886388986,97.84177945124736,97.90262176870547,100.11219125348966,96.38481593084725,94.24707202295421,92.65522903619122,96.04459552576934,95.17430690544093,95.16930682547256,96.03978927387627,96.35837547491356,100.01434201640136,99.92275551527624,99.66713383795155,99.45746886388986,97.84177945124736,97.90262176870547,94.24707202295421,92.65522903619122,96.20452564207501,94.59638551265937,91.85731195603,93.79854681519953,92.28265178201976,90.56324623978148,91.24760133681318,89.99504047885105,90.27803475013381,88.82825179906926,91.50699020347302,90.21101452698362,92.20027510524801,93.98683072372633,93.83925349954555,95.0355069096155,99.69439427951426,99.76390661143132,95.81300580364305,95.87933443110092,98.78225696310649,98.85104847167736,95.7989587978949,95.86529414684209,95.27900308552371,95.34489030437184,95.25377741273267,95.31964259160428
37,100.07169939194864,100.06780814212988,100.10687333026942,100.08054234228238,99.96054244874942,99.08192885349091,99.39397615728731,93.91723129783269,96.9222725245329,100.05623553670749,99.91618736155526,100.04020241923553,99.99788294204308,99.80656064818126,100.07138154577468,98.67562225878393,99.38382956875166,96.91589331415305,93.91266150952508,99.89431702185935,99.82869414473573,99.81803432612753,99.25483187615254,99.3712714585177,99.95165225389478,99.86641899644916,99.95857114706415,99.72076156721268,99.97144752169392,99.71341399815573,99.95630416275364,99.79583496284359,99.88722489623048,99.783712746207,99.52841218081281,99.31942310088475,97.7059661851599,97.76538640917552,99.97200392903383,96.22651087241641,94.11446132298387,92.52404809514022,95.91222972517095,95.0433933711697,95.03840194214804,95.9074330453136,96.20027019266375,99.87410349846796,99.783712746207,99.52841218081281,99.31942310088475,97.7059661851599,97.76538640917552,94.11446132298387,92.52404809514022,96.04488850102904,94.4288118040857,91.68084602444458,93.63025133019475,92.10240139067136,90.37088641700159,91.0654846737287,89.8095254488336,90.09363141501538,88.63743453008742,91.32590394500191,90.02051665467559,92.02131131572347,93.81889878723328,93.67045423409029,94.87129355832404,99.55445777820916,99.62410852031924,95.67851113744157,95.7449689889621,98.64359522917029,98.71252162425495,95.66430662129379,95.73077019721975,95.14643204099386,95.21244258093493,95.1212325985059,95.18722104538438
38,99.99282365073539,99.98892826366716,100.02803962779355,100.00173086138591,99.88162399003116,99.0025908794501,99.31553703898382,93.84427594802554,96.8457699715619,99.97733731017308,99.83724198816336,99.96126711685243,99.91886244579538,99.7275853849869,99.99250091615346,98.59592081791007,99.30533450945207,96.83934072586203,93.83966100797355,99.81520893085583,99.74960845727787,99.73888281922565,99.17575964530678,99.29218571536413,99.87253332333792,99.78722632274133,99.87942527184907,99.64162076874868,99.89229579703974,99.6342604272913,99.87711818538233,99.71653404198611,99.80796967442146,99.70441264073088,99.44911142615804,99.2402206497722,97.62739479144548,97.68641923993704,99.89318550188362,96.14542171239047,94.03687801185026,92.4475964139989,95.8361648282697,94.9686975293192,94.96365940176298,95.83132000208037,96.11908648124523,99.79529219919729,99.70441264073088,99.44911142615804,99.2402206497722,97.62739479144548,97.68641923993704,94.03687801185026,92.4475964139989,95.96354949756281,94.34624295141738,91.59723754450262,93.54808150054305,92.01846491997871,90.28595199914267,90.98083685770347,89.7242503472933,90.00848931757668,88.55100958736853,91.24127050843394,89.93642634580283,91.93813856361506,93.7369058119522,93.58784357959193,94.78950379565268,99.47578637426085,99.54548097041688,95.60339387528974,95.66990240976945,98.56552195370995,98.63449464180482,95.58897852472992,95.65549323090795,95.07133017887296,95.13739676694398,95.04615591411213,95.11220044359186
39,99.9657017860328,99.96181747002754,100.00087628121207,99.97454920193465,99.85398378920823,98.97265298392784,99.28937624279368,93.82821068096334,96.82440900443423,99.95024606288139,99.8095969517012,99.93421879370685,99.89190597679745,99.70131320495722,99.96534861783961,98.56477771615636,99.27919095691306,96.81799560146139,93.82360917605233,99.78860566174792,99.72329676899245,99.71263077554359,99.15083810650577,99.26701931596901,99.84570892633292,99.76081256240634,99.85264897872314,99.61556224466098,99.86552457646275,99.60821474991083,99.85038262763436,99.69024678790959,99.78136441286343,99.67800029734525,99.42310081132005,99.21501209681979,97.60513956449847,97.66246380556241,99.86570258261591,96.1073666715573,94.01872332310396,92.43104407694484,95.81744824289976,94.95156085287309,94.94653658299224,95.81261869975857,96.08114973188468,99.76777510912262,99.67800029734525,99.42310081132005,99.21501209681979,97.60513956449847,97.66246380556241,94.01872332310396,92.43104407694484,95.92495218410696,94.30314416701262,91.54847426537037,93.5040920939118,91.96789443923774,90.22852947425883,90.92899560676875,89.67031358534345,89.95521300944668,88.49392235276684,91.190273371516,89.87938691810056,91.88792344919132,93.6931487953475,93.54409602607576,94.74821075639954,99.44872831703876,99.51849759568032,95.5814815837307,95.64806680572191,98.53994800965347,98.60899537380573,95.56714714743045,95.63373816593362,95.05219247833163,95.11833511603136,95.02704339359192,95.09316398735223
40,99.98415636980933,99.98027343712502,100.01930337878824,99.99301311357294,99.87229004675757,98.9903828864165,99.30859007762425,93.85401993892556,96.84635920998966,99.96869928147109,99.82788470624116,99.95265663443199,99.9103088631352,99.71977005043739,99.98376594307902,98.58208683097882,99.29836432789698,96.83990713816101,93.84938285773377,99.80698414834845,99.74168171005354,99.73093504268844,99.16949870899204,99.28556981011377,99.8640604775672,99.77911061854407,99.8709601729621,99.63399895058106,99.88381389760575,99.62664735014059,99.86865957558035,99.70850406153026,99.79964521823986,99.6963127362723,99.44154283088622,99.23352582405283,97.62492815048553,97.68213021241108,99.88409386526749,96.12254053525464,94.0408524346237,92.45449600610979,95.84000183323916,94.97555355430273,94.97049286286786,95.83513407310788,96.09630258580509,99.786128437489,99.6963127362723,99.44154283088622,99.23352582405283,97.62492815048553,97.68213021241108,94.0408524346237,92.45449600610979,95.93998733162354,94.31675771161304,91.55938312010812,93.51751242779682,91.97931107773607,90.23824142427824,90.9394113988808,89.67985523026678,89.96516997176569,88.50216945412356,91.20142609934848,89.88907235016246,91.8995590362657,93.7067506717585,93.55722979950053,94.76237624997218,99.4674028896474,99.53722219831634,95.60339436513823,95.6700356602936,98.55947827463616,98.62857767628158,95.58912702796393,95.65577456591039,95.07505766671315,95.14125962032715,95.04993315098594,95.11611309845179
41,100.03335509533728,100.02948008425973,100.06845750751468,100.0421682082009,99.92130675514137,99.03853076600016,99.35869105683022,93.91310287850752,96.90081908291221,100.01792538320937,99.87691061447171,100.00192212182132,99.95966884730228,99.76975502819839,100.03295481451107,98.62989000962476,99.34848796183859,96.89438484573796,93.90847979557613,99.85668732206935,99.79162957762155,99.78093276255355,99.22082549503483,99.3366219609336,99.91354954465727,99.82897919101971,99.92047757790287,99.68422464257988,99.93332388766382,99.67688584137274,99.918194907392,99.75848079685584,99.84930696089316,99.74616432687255,99.49177143140753,99.28448463997462,97.67874036895427,97.73438987950385,99.93312786761423,96.16785917145806,94.09857140907181,92.51363239473538,95.89673801989656,95.03365273066012,95.0286065155153,95.891886203094,96.14166106799489,99.83514652947363,99.74616432687255,99.49177143140753,99.28448463997462,97.67874036895427,97.73438987950385,94.09857140907181,92.51363239473538,95.98537124010575,94.36069973753922,91.60081284713127,93.56062382915627,92.02055632259516,90.2773182006626,90.9800059711859,89.71958287710801,90.00514006188394,88.54072777659947,91.24257139099478,89.92752389823211,91.94049908436773,93.74996874129786,93.60101049090359,94.80678328526736,99.51689316241819,99.58673190006853,95.65688233708941,95.7235518365325,98.61030574146567,98.6794267753844,95.64283047909528,95.70950627945004,95.13133038241095,95.19756334356555,95.10622572662596,95.17243673675573
42,100.10995190483288,100.10608154016236,100.14498767922086,100.11873742771714,99.9977162551854,99.1143723908457,99.4361104570997,93.99659851114099,96.9809741519587,100.09453458560509,99.95331056176957,100.07853276720901,100.03628337085708,99.84642001500606,100.10950077492136,98.70535378410868,99.42588452389825,96.97451589669159,93.99195276362761,99.93332296928179,99.86826067169203,99.85748901422713,99.2978490354785,99.4134943948028,99.99015270961488,99.9055525312963,99.99703955873568,99.76096622356454,100.0098579433285,99.75362964681365,99.99473295736472,99.83506420667906,99.92589494555632,99.82282707097073,99.56862325119411,99.3613790135154,97.75708473734248,97.81280862444748,100.00959677207601,96.24111725506387,94.17969126028086,92.59595619783668,95.97749235949392,95.11562231398392,95.11055319815074,95.97261596907886,96.21494872410103,99.91155632294058,99.82282707097073,99.56862325119411,99.3613790135154,97.75708473734248,97.81280862444748,94.17969126028086,92.59595619783668,96.0585860426861,94.4326394868937,91.66950255657117,93.6320310741173,92.0901885989751,90.34511593373313,91.04864404036314,89.78735538852618,90.07342815029742,88.60735903593688,91.31226346431592,89.99475103324058,92.00996363351462,93.82152646462974,93.67228258930025,94.87902656596884,99.59367963130954,99.66356259530649,95.7361164589838,95.80283459392425,98.68795325847817,98.75711987338907,95.72229424055655,95.78901901927213,95.21193053112276,95.2782133596078,95.18684555394941,95.2531064641832
43,100.19831683985947,100.19445089642124,100.23331448133345,100.20707735211758,100.0861495688417,99.20301470733874,99.52517426091227,94.09228461919932,97.07331183634398,100.18291968336104,100.04176020145704,100.16694758746041,100.12477661940723,99.9353842394641,100.19787091075924,98.7942677210289,99.5149701273016,97.06686928509372,94.08765055146542,100.02208901103175,99.9571958535605,99.94645820373793,99.38789897780065,99.50330175059712,100.07874888098235,99.99443746800621,100.08564607097334,99.85014322794524,100.0984504113797,99.84281701146799,100.0833393717003,99.92402501514292,100.01460159694511,99.91168618867579,99.65777370375164,99.45107820341498,97.84904507157069,97.90359991216512,100.09795425182402,96.33085381626827,94.274716823716,92.69202484189533,96.07145052115345,95.21055647436616,95.20549945941949,96.06658744463134,96.30466671151024,99.99991292294317,99.91168618867579,99.65777370375164,99.45107820341498,97.84904507157069,97.90359991216512,94.274716823716,92.69202484189533,96.14876268304475,94.52360634245595,91.76045401589774,93.72236085399003,92.18203102437931,90.43820239574373,91.14035692801369,89.87915011932124,90.16515028779301,88.69947750096145,91.40422863334956,90.08668847396811,92.1011366087828,93.91186300024711,93.76342662490457,94.96951074341048,99.68242943903887,99.75229263007803,95.82740802950121,95.89411782964541,98.77770035969996,98.84685044240909,95.81384546160015,95.8805622770516,95.30549168809021,95.37177069739747,95.2804196141465,95.34667677589681
44,100.29746331533036,100.29360323324514,100.33238170495949,100.3061777387743,100.18511896793942,99.30152826116986,99.62503235280549,94.19677876699673,97.17540379267521,100.282085037917,100.140727720386,100.26612488743008,100.22398194374587,100.03462917897677,100.29696736163713,98.89250205039157,99.61482092828092,97.1689510813821,94.19213452196735,100.1213409593271,100.05643731399556,100.04564243400287,99.48753544753812,99.60278886478251,100.17797057549085,100.09365035706217,100.18483375222648,99.94951233218973,100.1976115062444,99.94219197574049,100.18251418177476,100.02327852245332,100.11384652132253,100.01101964083666,99.75729960482165,99.55062103621474,97.94988361877127,98.00462345948608,100.19695520345817,96.4272542423909,94.37810105684582,92.79631906579095,96.17403098685992,95.31398720389528,95.30892021311924,96.1691566519012,96.40112290913632,100.09885282247652,100.01101964083666,99.75729960482165,99.55062103621474,97.94988361877127,98.00462345948608,94.37810105684582,92.79631906579095,96.2451880028599,94.61909051396168,91.85295306469102,93.81719668784164,92.27557490150228,90.53017693911909,91.23309717590739,89.97119175838576,90.25767433269695,88.79069117085378,91.498024792937,90.17785394779428,92.19429817586591,94.0068013528882,93.85824739877377,95.06508239568151,99.7817121618266,99.85160743714484,95.92819708894007,95.99494148465877,98.87769010949265,98.94687292961268,95.91492408136854,95.98167569161437,95.40765414887177,95.47396744607477,95.38259508731977,95.44888656015121
45,100.3941429372535,100.39028423607284,100.42903429053156,100.40284880635774,100.28201404612129,99.39928158920432,99.72215453197228,94.2978166645259,97.27451162606019,100.37877652057865,100.23764064600137,100.36283444439552,100.32074518410023,100.13167845349727,100.39366074308454,98.99087024361422,99.71196028076047,97.26807030207178,94.2931804098162,100.21828184291353,100.15346786067317,100.1426902749495,99.58530664530511,99.70038241031183,100.27480099280814,100.19065832212024,100.28166104580131,100.04671737713994,100.29442307354108,100.03940390802124,100.27932982718465,100.12032745676406,100.21072719172965,100.10800082489719,99.85446401275507,99.64811737870525,98.04884810453738,98.10287939485681,100.2937289431639,96.52840460575099,94.47903352662142,92.89786720250339,96.27404445548609,95.4145540511321,95.40949535916938,96.26917924201763,96.50222108761392,100.1956357290951,100.10800082489719,99.85446401275507,99.64811737870525,98.04884810453738,98.10287939485681,94.47903352662142,92.89786720250339,96.34693494599405,94.72290683443588,91.95835728336144,93.92061909936358,92.38238665401403,90.64018108607357,91.340139972,90.07890731720994,90.3651289538688,88.89962711695186,91.60507913748953,90.28658972718685,92.3003327796153,94.11016437007952,93.9624223720103,95.16789989341972,99.87876600372685,99.94862012995085,96.02640909260202,96.09312333051403,98.97534271375208,99.04448765942702,96.01337524744444,96.08009717862517,95.50738738361468,95.5736752623219,95.48233449138625,95.54860061297373
46,100.489012855141,100.4851597059216,100.52383154631846,100.49766933916901,100.37674682708138,99.49371636120809,99.81753498051296,94.39607250623806,97.37139837319555,100.47366597224352,100.33237681492881,100.45774034134374,100.41568936473406,100.2266484943503,100.48849040738821,99.08514175755516,99.80734470368458,97.36495760068908,94.39143590887652,100.3132805301994,100.24845431554607,100.2376412484679,99.68061737790198,99.79557231912256,100.36977624048718,100.28563997847272,100.37661312157086,100.14181901400511,100.38935430594715,100.13451264066445,100.37427841286568,100.2153615808674,100.30574580266735,100.2031004432697,99.94972295828161,99.74337436868257,98.14506490027533,98.19931681144216,100.3884694367673,96.62142679686313,94.57718333576038,92.99657409192434,96.37126113545146,95.51223378183771,95.50717519028528,96.36639522496849,96.59530491059138,100.29032556089663,100.2031004432697,99.94972295828161,99.74337436868257,98.14506490027533,98.19931681144216,94.57718333576038,92.99657409192434,96.44002055525861,94.81544248128908,92.04863974092461,94.012553538088,92.4735835614089,90.73027707528186,91.43080593693199,90.16911302202215,90.45570465283231,88.98936154509458,91.69660304641427,90.37587664302472,92.39108292487614,94.20215215796154,94.05442198317674,95.2603681111716,99.97371401391065,100.04358635368143,96.12199592410983,96.18872920584693,99.07077049610803,99.139933750211,96.10923554894778,96.1759766041185,95.60409742544498,95.67040312793442,95.5790509555362,95.64533491370932
47,100.57277102854364,100.56891708904111,100.60757455346446,100.58143083308318,100.46077348265338,99.57885388224517,99.90149236837762,94.4815106968967,97.4561594439714,100.55742858411848,100.41641898272418,100.54151031466827,100.4994874223286,100.3105621495051,100.57226505838639,99.17099760629513,99.8913131208445,97.44972517225624,94.4768782264942,100.39716300584661,100.33235922379876,100.32154940120309,99.76488821597366,99.87973939722472,100.45360634985556,100.36954405046323,100.46043206208671,100.22582363317588,100.47315931201621,100.21852067287065,100.45808047920721,100.29927673028004,100.38957853894924,100.28698213929978,100.03368548947086,99.82746958209628,98.22985342984921,98.28382137196229,100.47236846787393,96.71079140881314,94.66288078992336,93.0825029574911,96.45630710182193,95.59746417396579,95.59240989003655,96.45144591916683,96.68460615265917,100.37423858477561,100.28698213929978,100.03368548947086,99.82746958209628,98.22985342984921,98.28382137196229,94.66288078992336,93.0825029574911,96.52996895102103,94.90788700569324,92.14339892350715,94.10483320706794,92.56981102850668,90.830339478683,91.52745296121302,90.26668418867771,90.55294345623238,89.0884968206519,91.7931056739675,90.47483231981496,92.48661076824611,94.29434105034473,94.14727372378303,95.35167228253133,100.05777038010882,100.12759563458313,96.2061232564575,96.27281809504547,99.15506267268408,99.22418152340049,96.1935444284642,96.26024749748281,95.68898849667991,95.75525975221682,95.66394281189484,95.7301923755332
48,100.6469868065861,100.64313719453196,100.68173524953282,100.65560422949045,100.53490345353781,99.65284373448999,99.97599697635947,94.55724639444826,97.5314318590927,100.63166070752973,100.49055509664483,100.61575871056611,100.57377358445922,100.38486101379318,100.64645420701913,99.24492958733545,99.96582811984072,97.52500482683746,94.55261987347154,100.4714988078472,100.40668398465444,100.39585902840402,99.83943281535653,99.95420348984639,100.52792721463325,100.44387994614007,100.53474089762243,100.30023452460722,100.54745477446333,100.2929381329736,100.53239235990036,100.37366279164142,100.46394743158919,100.36141231520307,100.10822465380394,99.90199560983254,98.30494925871575,98.35911920686738,100.54648932752725,96.7840855852835,94.73916528815165,93.1590184906991,96.53174932916725,95.67303888631538,95.66799106710118,96.52689426871302,96.7579540250475,100.44832511467007,100.36141231520307,100.10822465380394,99.90199560983254,98.30494925871575,98.35911920686738,94.73916528815165,93.1590184906991,96.60333955005429,94.98106279161446,92.2152167276485,94.1775513035807,92.64228770885981,90.90222596965337,91.59967301760877,90.3386830565662,90.62517032812966,89.16034220118168,91.86589460421929,90.5460612879997,92.55868347007464,94.36707074304617,94.2200959640734,95.42469375687016,100.13201356606876,100.20184468894844,96.28034193889255,96.34704225596369,99.22955329406747,99.29867773784795,96.26797519492229,96.3346837332524,95.76396323185296,95.83023840284761,95.73891862518197,95.80517210811328
